what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772268267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772268330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772297314
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348772306064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772337376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772337376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772337454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772354016
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1348772377297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348772381375
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1348772387859
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1348772390391
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1348772394672
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1348772394687
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1348772402687
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348772402719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348772522483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772530201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772530201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772530576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772541139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772546514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772546514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348772546592
