what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671630466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671630794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671660606
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348671665543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348671671340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348671674168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671678590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671683590
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348671684809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348671693996
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348671696012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671701809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671704355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348671708996
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348671716308
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348671724871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671735027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671736152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671736480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671736480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671736589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348671764433
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1348671767745
started,bundle,org.eclipse.php.debug.daemon,3.0.0.v20110516-1100,"org.eclipse.php.debug.daemon",1348671768136
started,bundle,org.eclipse.php.server.core,3.0.0.v20110516-1100,"org.eclipse.php.server.core",1348671768183
started,bundle,org.eclipse.php.debug.core,3.0.0.v20110516-1100,"org.eclipse.php.debug.core",1348671768901
